cycle,strain,energy_eV,sigma_cell_zz_GPa,grip_force_top_z_eVA,grip_force_bottom_z_eVA,grip_stress_top_GPa,grip_stress_bottom_GPa,grip_stress_avg_GPa,wire_area_ref_ellipse_A2,wire_area_current_ellipse_A2,cell_area_xy_A2,wire_span_x_A,wire_span_y_A,grip_distance_A,n_atoms,area_current_used_A2,area_ref_used_A2,area_ratio_Aref_over_Acurrent,area_current_source,area_ref_source,grip_nominal_top_GPa,grip_nominal_bottom_GPa,grip_nominal_raw_GPa,grip_apparent_cauchy_top_GPa,grip_apparent_cauchy_bottom_GPa,grip_apparent_cauchy_raw_GPa,grip_nominal_primary_GPa,grip_apparent_cauchy_primary_GPa,grip_top_bottom_balance_rel,grip_top_bottom_balance_signed_GPa,diagnostic_cell_cauchy_wire_current_GPa,diagnostic_cell_nominal_wire_ref_GPa,stress_definition_note,radius_label
10,0.104622125411,-4805.94515163136,0.706987574353,-8.974513860742,8.975768411482,24.921441464742,24.924925242617,24.92318335368,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,18.38780857697,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,24.921441464742777,24.924925242618286,24.92318335368053,24.921441464742777,24.924925242618286,24.92318335368053,17.26384108459743,17.26384108459743,0.0001397806141403,-0.003483777875509,11.028237898233286,11.028237898233286,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
11,0.115668346665,-4807.563519650857,0.393525585097,-4.236586897212,4.697424454561,11.76463193522,13.044337598216,12.404484766718,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,18.57168666274,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,11.76463193522058,13.04433759821664,12.40448476671861,11.76463193522058,13.04433759821664,12.40448476671861,4.745142497635509,4.745142497635509,0.1031647575100841,-1.279705662996058,6.138571495351696,6.138571495351696,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
12,0.126825030132,-4807.082635512421,0.392850788432,-4.691629440278,4.4035039992,13.028245349491,12.228146154621,12.628195752056,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,18.757403529367,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.028245349490737,12.228146154620818,12.628195752055776,13.028245349490737,12.228146154620818,12.628195752055776,4.968853482972676,4.968853482972676,0.0633581558742995,0.800099194869917,6.128045400658499,6.128045400658499,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
13,0.138093280433,-4806.312373667777,0.411707615038,-4.69719078498,4.557789422225,13.043688718191,12.65658330436,12.850136011275,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,18.944977564661,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.043688718190896,12.656583304358836,12.850136011274866,13.043688718190896,12.656583304358836,12.850136011274866,5.190793742191765,5.190793742191765,0.0301246160735115,0.3871054138320602,6.4221914045780375,6.4221914045780375,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
14,0.149474213238,-4805.367804710042,0.458689560304,-5.406827968626,5.214614459332,15.014289221778,14.48052908781,14.747409154794,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,19.134427340307,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,15.014289221779231,14.480529087811693,14.747409154795465,15.014289221779231,14.480529087811693,14.747409154795465,7.088066885712362,7.088066885712362,0.0361934851311815,0.5337601339675402,7.155058696891326,7.155058696891326,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
15,0.16096895537,-4804.560656439933,0.456159628793,-5.453674751557,4.929498502525,15.144378647985,13.688786968016,14.416582808,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,19.32577161371,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,15.14437864798576,13.688786968017103,14.416582808001433,15.14437864798576,13.688786968017103,14.416582808001433,6.757240538918332,6.757240538918332,0.1009664841768728,1.455591679968654,7.115594514518563,7.115594514518563,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
16,0.172578644924,-4803.504685783404,0.502343538882,-6.023695060598,5.492863590664,16.727275280149,15.253202632776,15.990238956462,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,19.519029329848,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,16.727275280150007,15.25320263277546,15.990238956462733,16.727275280150007,15.25320263277546,15.990238956462733,8.330896687379632,8.330896687379632,0.0921857797990427,1.4740726473745482,7.836013325270957,7.836013325270957,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
17,0.184304431373,-4804.055161193498,0.442325604097,-4.736338990895,4.755329828756,13.152399868153,13.205135766885,13.178767817519,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,19.714219623146,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.15239986815392,13.205135766884842,13.178767817519384,13.15239986815392,13.205135766884842,13.178767817519384,5.519425548436281,5.519425548436281,0.0040015803799817,-0.0527358987309209,6.899798762270523,6.899798762270523,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
18,0.196147475687,-4803.044299771178,0.491253999798,-5.590991911557,5.356150502184,15.525696412729,14.873562321903,15.199629367316,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,19.911361819378,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,15.525696412730042,14.873562321903306,15.199629367316676,15.525696412730042,14.873562321903306,15.199629367316676,7.540287098233573,7.540287098233573,0.0429046047812851,0.6521340908267366,7.663028566221932,7.663028566221932,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
19,0.208108950444,-4802.132093130891,0.505700126307,-5.802656466752,5.320421475345,16.113470402978,14.774345933721,15.44390816835,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,20.110475437571,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,16.113470402976784,14.774345933720388,15.443908168348583,16.113470402976784,14.774345933720388,15.443908168348583,7.784565899265484,7.784565899265484,0.0867089116730734,1.3391244692563955,7.8883724416005405,7.8883724416005405,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
20,0.220190039948,-4800.953258306594,0.552877724698,-6.402305844573,5.811721682214,17.778644372354,16.13864371487,16.958644043612,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,20.311580191947,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,17.778644372355433,16.13864371486945,16.95864404361244,17.778644372355433,16.13864371486945,16.95864404361244,9.29930177452934,9.29930177452934,0.0967058836348239,1.6400006574859844,8.624291710053589,8.624291710053589,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
21,0.232391940347,-4800.692318126918,0.441931087653,-4.821395733925,4.628029464447,13.388595017606,12.85163376925,13.120114393428,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,20.514695993866,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,13.38859501760668,12.851633769250745,13.120114393428713,13.38859501760668,12.851633769250745,13.120114393428713,5.46077212434561,5.46077212434561,0.0409265675781664,0.5369612483559347,6.893644734453019,6.893644734453019,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
22,0.244715859751,-4801.362428395017,0.369413139785,-3.836058588403,3.708640103929,10.652399790076,10.298569783058,10.475484786567,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,20.719842953805,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,10.652399790076773,10.298569783057042,10.475484786566907,10.652399790076773,10.298569783057042,10.475484786566907,2.816142517483806,2.816142517483806,0.0337769577474314,0.3538300070197309,5.762443550737917,5.762443550737917,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
23,0.257163018348,-4800.521429423557,0.416606530022,-4.437036401191,4.212538272722,12.32126270738,11.697851004595,12.009556855988,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,20.927041383343,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,12.321262707378793,11.697851004594712,12.009556855986752,12.321262707378793,11.697851004594712,12.009556855986752,4.35021458690365,4.35021458690365,0.0519096341571762,0.6234117027840806,6.498609154828053,6.498609154828053,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
24,0.269734648532,-4799.900111494293,0.384944744784,-3.895811146309,3.747891115036,10.818327426641,10.407566414063,10.612946920352,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,21.136311797177,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,10.81832742664069,10.407566414062766,10.612946920351728,10.81832742664069,10.407566414062766,10.612946920351728,2.953604651268627,2.953604651268627,0.0387037658494491,0.4107610125779253,6.004719711004402,6.004719711004402,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
25,0.282431995017,-4799.024386110351,0.431397683523,-4.597161052263,4.325412798961,12.765914883605,12.011293709368,12.388604296486,57.696326719578,57.696326719578,900.0,8.737457581727,8.407622478072,21.347674915148,89,57.696326719578,57.696326719578,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,12.765914883605223,12.011293709366829,12.388604296486026,12.765914883605223,12.011293709366829,12.388604296486026,4.729262027402925,4.729262027402925,0.060912525428909,0.7546211742383964,6.72933507635163,6.72933507635163,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r1
0,0.0,-19918.14091047953,0.16745873433,-3.025288058382,0.890968562789,1.889004376135,0.556325044633,1.222664710384,256.592618818753,256.592618818753,1600.0,17.662752948253,18.496769451758,16.570988965972,362,256.592618818753,256.592618818753,1.0,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,1.8890043761347743,0.5563250446329616,1.222664710383868,1.8890043761347743,0.5563250446329616,1.222664710383868,0.0,0.0,1.08997938697634,1.3326793315018128,1.044199853298423,1.044199853298423,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r2
1,0.01,-19917.52643050793,0.056358109525,-6.020444913791,5.177463028528,3.759194684592,3.232832751601,3.496013718097,256.592618818753,256.540537366278,1600.0,17.659167880871,18.496769451758,16.736698855632,362,256.540537366278,256.592618818753,1.0002030145138452,wire_area_current_ellipse_A2,wire_area_ref_ellipse_A2,3.759194684592092,3.2328327516012205,3.4960137180966564,3.759957855673434,3.23348906357063,3.496723459622032,2.2733490077127883,2.274058749238164,0.1505606028563985,0.5263619329908718,0.3514960098148338,0.3514246655072127,primary=preload-corrected nominal grip-reaction stress; apparent_cauchy=current-area correction used only as a sensitivity check; cell stress is diagnostic because vacuum dilutes the simulation-cell tensor,r2
